protocol_version,phase,model_id,parameter_set_id,scenario_id,sample_seed,requested_count,generated_count,outer_count,inner_count,outer_area_m2,inner_area_m2,outer_share,inner_share,raw_density_ratio,observation_status,interpretation
E001-v2,tuning,E,e-s120-value-p2-b040-sir32,tuning-single-n500,2026090605,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-grid-imbalanced-n4500,,4500,4500,0,15,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-grid-imbalanced-n4500,2026090601,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-grid-imbalanced-n4500,2026090602,900,900,0,2,53721.23437638546,48066.36759992383,0.0,0.0022222222222222222,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-grid-imbalanced-n4500,2026090603,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-grid-imbalanced-n4500,2026090604,900,900,0,4,53721.23437638546,48066.36759992383,0.0,0.0044444444444444444,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-grid-imbalanced-n4500,2026090605,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-single-n500,,500,500,0,4,53721.23437638546,48066.36759992383,0.0,0.008,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-single-n500,2026090601,100,100,0,2,53721.23437638546,48066.36759992383,0.0,0.02,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-single-n500,2026090602,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-single-n500,2026090603,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-single-n500,2026090604,100,100,0,1,53721.23437638546,48066.36759992383,0.0,0.01,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-rejection128,tuning-single-n500,2026090605,100,100,0,1,53721.23437638546,48066.36759992383,0.0,0.01,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-grid-imbalanced-n4500,,4500,4500,0,16,53721.23437638546,48066.36759992383,0.0,0.0035555555555555557,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-grid-imbalanced-n4500,2026090601,900,900,0,5,53721.23437638546,48066.36759992383,0.0,0.005555555555555556,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-grid-imbalanced-n4500,2026090602,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-grid-imbalanced-n4500,2026090603,900,900,0,1,53721.23437638546,48066.36759992383,0.0,0.0011111111111111111,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-grid-imbalanced-n4500,2026090604,900,900,0,4,53721.23437638546,48066.36759992383,0.0,0.0044444444444444444,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-grid-imbalanced-n4500,2026090605,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-single-n500,,500,500,0,1,53721.23437638546,48066.36759992383,0.0,0.002,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-single-n500,2026090601,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-single-n500,2026090602,100,100,0,1,53721.23437638546,48066.36759992383,0.0,0.01,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-single-n500,2026090603,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-single-n500,2026090604,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir16,tuning-single-n500,2026090605,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-grid-imbalanced-n4500,,4500,4500,1,10,53721.23437638546,48066.36759992383,2.2222222222222223E-4,0.0022222222222222222,0.08947368421052633,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-grid-imbalanced-n4500,2026090601,900,900,1,2,53721.23437638546,48066.36759992383,0.0011111111111111111,0.0022222222222222222,0.44736842105263164,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-grid-imbalanced-n4500,2026090602,900,900,0,2,53721.23437638546,48066.36759992383,0.0,0.0022222222222222222,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-grid-imbalanced-n4500,2026090603,900,900,0,2,53721.23437638546,48066.36759992383,0.0,0.0022222222222222222,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-grid-imbalanced-n4500,2026090604,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-grid-imbalanced-n4500,2026090605,900,900,0,1,53721.23437638546,48066.36759992383,0.0,0.0011111111111111111,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-single-n500,,500,500,0,1,53721.23437638546,48066.36759992383,0.0,0.002,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-single-n500,2026090601,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-single-n500,2026090602,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-single-n500,2026090603,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-single-n500,2026090604,100,100,0,1,53721.23437638546,48066.36759992383,0.0,0.01,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b070-sir32,tuning-single-n500,2026090605,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-grid-imbalanced-n4500,,4500,4500,0,14,53721.23437638546,48066.36759992383,0.0,0.003111111111111111,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-grid-imbalanced-n4500,2026090601,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-grid-imbalanced-n4500,2026090602,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-grid-imbalanced-n4500,2026090603,900,900,0,2,53721.23437638546,48066.36759992383,0.0,0.0022222222222222222,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-grid-imbalanced-n4500,2026090604,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-grid-imbalanced-n4500,2026090605,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-single-n500,,500,500,0,4,53721.23437638546,48066.36759992383,0.0,0.008,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-single-n500,2026090601,100,100,0,2,53721.23437638546,48066.36759992383,0.0,0.02,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-single-n500,2026090602,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-single-n500,2026090603,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-single-n500,2026090604,100,100,0,1,53721.23437638546,48066.36759992383,0.0,0.01,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-rejection128,tuning-single-n500,2026090605,100,100,0,1,53721.23437638546,48066.36759992383,0.0,0.01,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-grid-imbalanced-n4500,,4500,4500,0,17,53721.23437638546,48066.36759992383,0.0,0.003777777777777778,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-grid-imbalanced-n4500,2026090601,900,900,0,5,53721.23437638546,48066.36759992383,0.0,0.005555555555555556,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-grid-imbalanced-n4500,2026090602,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-grid-imbalanced-n4500,2026090603,900,900,0,1,53721.23437638546,48066.36759992383,0.0,0.0011111111111111111,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-grid-imbalanced-n4500,2026090604,900,900,0,4,53721.23437638546,48066.36759992383,0.0,0.0044444444444444444,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-grid-imbalanced-n4500,2026090605,900,900,0,4,53721.23437638546,48066.36759992383,0.0,0.0044444444444444444,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-single-n500,,500,500,0,1,53721.23437638546,48066.36759992383,0.0,0.002,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-single-n500,2026090601,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-single-n500,2026090602,100,100,0,1,53721.23437638546,48066.36759992383,0.0,0.01,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-single-n500,2026090603,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-single-n500,2026090604,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir16,tuning-single-n500,2026090605,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-grid-imbalanced-n4500,,4500,4500,1,12,53721.23437638546,48066.36759992383,2.2222222222222223E-4,0.0026666666666666666,0.07456140350877193,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-grid-imbalanced-n4500,2026090601,900,900,1,2,53721.23437638546,48066.36759992383,0.0011111111111111111,0.0022222222222222222,0.44736842105263164,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-grid-imbalanced-n4500,2026090602,900,900,0,2,53721.23437638546,48066.36759992383,0.0,0.0022222222222222222,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-grid-imbalanced-n4500,2026090603,900,900,0,4,53721.23437638546,48066.36759992383,0.0,0.0044444444444444444,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-grid-imbalanced-n4500,2026090604,900,900,0,3,53721.23437638546,48066.36759992383,0.0,0.0033333333333333335,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-grid-imbalanced-n4500,2026090605,900,900,0,1,53721.23437638546,48066.36759992383,0.0,0.0011111111111111111,0.0,inner-observed,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-single-n500,,500,500,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-single-n500,2026090601,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-single-n500,2026090602,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-single-n500,2026090603,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-single-n500,2026090604,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
E001-v2,tuning,E,e-s120-value-p2-b100-sir32,tuning-single-n500,2026090605,100,100,0,0,53721.23437638546,48066.36759992383,0.0,0.0,,empty-bands,descriptive-only
